   -10.3007812500     0.0000311042     0.0000909179
   -10.2890625000     0.0000311777     0.0000916486
   -10.2773437500     0.0000312515     0.0000923811
   -10.2656250000     0.0000313256     0.0000931152
   -10.2539062500     0.0000313999     0.0000938512
   -10.2421875000     0.0000314745     0.0000945889
   -10.2304687500     0.0000315494     0.0000953283
   -10.2187500000     0.0000316245     0.0000960695
   -10.2070312500     0.0000316999     0.0000968125
   -10.1953125000     0.0000317756     0.0000975572
   -10.1835937500     0.0000318515     0.0000983037
   -10.1718750000     0.0000319278     0.0000990520
   -10.1601562500     0.0000320043     0.0000998021
   -10.1484375000     0.0000320811     0.0001005540
   -10.1367187500     0.0000321581     0.0001013077
   -10.1250000000     0.0000322355     0.0001020633
   -10.1132812500     0.0000323131     0.0001028206
   -10.1015625000     0.0000323910     0.0001035798
   -10.0898437500     0.0000324692     0.0001043408
   -10.0781250000     0.0000325477     0.0001051036
   -10.0664062500     0.0000326265     0.0001058683
   -10.0546875000     0.0000327055     0.0001066348
   -10.0429687500     0.0000327849     0.0001074032
   -10.0312500000     0.0000328645     0.0001081735
   -10.0195312500     0.0000329445     0.0001089456
   -10.0078125000     0.0000330247     0.0001097196
    -9.9960937500     0.0000331053     0.0001104955
    -9.9843750000     0.0000331861     0.0001112733
    -9.9726562500     0.0000332672     0.0001120530
    -9.9609375000     0.0000333487     0.0001128346
    -9.9492187500     0.0000334304     0.0001136182
    -9.9375000000     0.0000335124     0.0001144036
    -9.9257812500     0.0000335948     0.0001151910
    -9.9140625000     0.0000336775     0.0001159803
    -9.9023437500     0.0000337604     0.0001167716
    -9.8906250000     0.0000338437     0.0001175648
    -9.8789062500     0.0000339273     0.0001183599
    -9.8671875000     0.0000340112     0.0001191571
    -9.8554687500     0.0000340954     0.0001199562
    -9.8437500000     0.0000341800     0.0001207573
    -9.8320312500     0.0000342648     0.0001215604
    -9.8203125000     0.0000343500     0.0001223655
    -9.8085937500     0.0000344355     0.0001231725
    -9.7968750000     0.0000345213     0.0001239816
    -9.7851562500     0.0000346075     0.0001247927
    -9.7734375000     0.0000346940     0.0001256059
    -9.7617187500     0.0000347808     0.0001264211
    -9.7500000000     0.0000348679     0.0001272383
    -9.7382812500     0.0000349554     0.0001280575
    -9.7265625000     0.0000350432     0.0001288789
    -9.7148437500     0.0000351313     0.0001297023
    -9.7031250000     0.0000352198     0.0001305277
    -9.6914062500     0.0000353086     0.0001313553
    -9.6796875000     0.0000353978     0.0001321849
    -9.6679687500     0.0000354873     0.0001330166
    -9.6562500000     0.0000355772     0.0001338505
    -9.6445312500     0.0000356673     0.0001346864
    -9.6328125000     0.0000357579     0.0001355245
    -9.6210937500     0.0000358488     0.0001363647
    -9.6093750000     0.0000359400     0.0001372071
    -9.5976562500     0.0000360316     0.0001380515
    -9.5859375000     0.0000361236     0.0001388982
    -9.5742187500     0.0000362159     0.0001397470
    -9.5625000000     0.0000363086     0.0001405980
    -9.5507812500     0.0000364016     0.0001414511
    -9.5390625000     0.0000364950     0.0001423065
    -9.5273437500     0.0000365887     0.0001431640
    -9.5156250000     0.0000366829     0.0001440238
    -9.5039062500     0.0000367774     0.0001448858
    -9.4921875000     0.0000368722     0.0001457500
    -9.4804687500     0.0000369675     0.0001466164
    -9.4687500000     0.0000370631     0.0001474851
    -9.4570312500     0.0000371591     0.0001483560
    -9.4453125000     0.0000372554     0.0001492291
    -9.4335937500     0.0000373522     0.0001501046
    -9.4218750000     0.0000374493     0.0001509823
    -9.4101562500     0.0000375468     0.0001518623
    -9.3984375000     0.0000376448     0.0001527446
    -9.3867187500     0.0000377430     0.0001536292
    -9.3750000000     0.0000378417     0.0001545161
    -9.3632812500     0.0000379408     0.0001554054
    -9.3515625000     0.0000380403     0.0001562969
    -9.3398437500     0.0000381402     0.0001571908
    -9.3281250000     0.0000382404     0.0001580871
    -9.3164062500     0.0000383411     0.0001589857
    -9.3046875000     0.0000384422     0.0001598867
    -9.2929687500     0.0000385437     0.0001607901
    -9.2812500000     0.0000386456     0.0001616958
    -9.2695312500     0.0000387479     0.0001626040
    -9.2578125000     0.0000388506     0.0001635145
    -9.2460937500     0.0000389537     0.0001644275
    -9.2343750000     0.0000390573     0.0001653429
    -9.2226562500     0.0000391612     0.0001662608
    -9.2109375000     0.0000392656     0.0001671811
    -9.1992187500     0.0000393704     0.0001681038
    -9.1875000000     0.0000394757     0.0001690290
    -9.1757812500     0.0000395814     0.0001699567
    -9.1640625000     0.0000396875     0.0001708869
    -9.1523437500     0.0000397940     0.0001718196
    -9.1406250000     0.0000399010     0.0001727547
    -9.1289062500     0.0000400084     0.0001736924
    -9.1171875000     0.0000401162     0.0001746327
    -9.1054687500     0.0000402245     0.0001755754
    -9.0937500000     0.0000403333     0.0001765207
    -9.0820312500     0.0000404425     0.0001774686
    -9.0703125000     0.0000405521     0.0001784190
    -9.0585937500     0.0000406622     0.0001793721
    -9.0468750000     0.0000407728     0.0001803277
    -9.0351562500     0.0000408838     0.0001812859
    -9.0234375000     0.0000409952     0.0001822467
    -9.0117187500     0.0000411072     0.0001832102
    -9.0000000000     0.0000412196     0.0001841762
    -8.9882812500     0.0000413325     0.0001851450
    -8.9765625000     0.0000414458     0.0001861164
    -8.9648437500     0.0000415596     0.0001870904
    -8.9531250000     0.0000416739     0.0001880671
    -8.9414062500     0.0000417887     0.0001890466
    -8.9296875000     0.0000419040     0.0001900287
    -8.9179687500     0.0000420197     0.0001910135
    -8.9062500000     0.0000421359     0.0001920011
    -8.8945312500     0.0000422527     0.0001929914
    -8.8828125000     0.0000423699     0.0001939844
    -8.8710937500     0.0000424876     0.0001949802
    -8.8593750000     0.0000426058     0.0001959788
    -8.8476562500     0.0000427245     0.0001969802
    -8.8359375000     0.0000428437     0.0001979843
    -8.8242187500     0.0000429635     0.0001989913
    -8.8125000000     0.0000430837     0.0002000010
    -8.8007812500     0.0000432045     0.0002010136
    -8.7890625000     0.0000433257     0.0002020291
    -8.7773437500     0.0000434475     0.0002030474
    -8.7656250000     0.0000435698     0.0002040686
    -8.7539062500     0.0000436927     0.0002050926
    -8.7421875000     0.0000438160     0.0002061195
    -8.7304687500     0.0000439399     0.0002071494
    -8.7187500000     0.0000440644     0.0002081821
    -8.7070312500     0.0000441894     0.0002092178
    -8.6953125000     0.0000443149     0.0002102565
    -8.6835937500     0.0000444409     0.0002112981
    -8.6718750000     0.0000445676     0.0002123426
    -8.6601562500     0.0000446947     0.0002133901
    -8.6484375000     0.0000448224     0.0002144407
    -8.6367187500     0.0000449507     0.0002154942
    -8.6250000000     0.0000450795     0.0002165507
    -8.6132812500     0.0000452089     0.0002176103
    -8.6015625000     0.0000453389     0.0002186730
    -8.5898437500     0.0000454694     0.0002197386
    -8.5781250000     0.0000456006     0.0002208074
    -8.5664062500     0.0000457323     0.0002218793
    -8.5546875000     0.0000458645     0.0002229542
    -8.5429687500     0.0000459974     0.0002240323
    -8.5312500000     0.0000461308     0.0002251135
    -8.5195312500     0.0000462649     0.0002261978
    -8.5078125000     0.0000463995     0.0002272853
    -8.4960937500     0.0000465347     0.0002283759
    -8.4843750000     0.0000466706     0.0002294698
    -8.4726562500     0.0000468070     0.0002305668
    -8.4609375000     0.0000469441     0.0002316671
    -8.4492187500     0.0000470818     0.0002327706
    -8.4375000000     0.0000472200     0.0002338773
    -8.4257812500     0.0000473590     0.0002349873
    -8.4140625000     0.0000474985     0.0002361005
    -8.4023437500     0.0000476386     0.0002372170
    -8.3906250000     0.0000477794     0.0002383369
    -8.3789062500     0.0000479209     0.0002394600
    -8.3671875000     0.0000480630     0.0002405865
    -8.3554687500     0.0000482057     0.0002417163
    -8.3437500000     0.0000483490     0.0002428495
    -8.3320312500     0.0000484931     0.0002439860
    -8.3203125000     0.0000486377     0.0002451260
    -8.3085937500     0.0000487831     0.0002462693
    -8.2968750000     0.0000489291     0.0002474161
    -8.2851562500     0.0000490757     0.0002485663
    -8.2734375000     0.0000492231     0.0002497200
    -8.2617187500     0.0000493711     0.0002508771
    -8.2500000000     0.0000495198     0.0002520378
    -8.2382812500     0.0000496692     0.0002532019
    -8.2265625000     0.0000498193     0.0002543695
    -8.2148437500     0.0000499701     0.0002555407
    -8.2031250000     0.0000501215     0.0002567154
    -8.1914062500     0.0000502737     0.0002578937
    -8.1796875000     0.0000504266     0.0002590756
    -8.1679687500     0.0000505802     0.0002602610
    -8.1562500000     0.0000507345     0.0002614501
    -8.1445312500     0.0000508896     0.0002626429
    -8.1328125000     0.0000510453     0.0002638392
    -8.1210937500     0.0000512018     0.0002650393
    -8.1093750000     0.0000513590     0.0002662430
    -8.0976562500     0.0000515170     0.0002674504
    -8.0859375000     0.0000516757     0.0002686616
    -8.0742187500     0.0000518352     0.0002698765
    -8.0625000000     0.0000519954     0.0002710951
    -8.0507812500     0.0000521564     0.0002723175
    -8.0390625000     0.0000523181     0.0002735437
    -8.0273437500     0.0000524806     0.0002747738
    -8.0156250000     0.0000526439     0.0002760076
    -8.0039062500     0.0000528080     0.0002772453
    -7.9921875000     0.0000529728     0.0002784868
    -7.9804687500     0.0000531385     0.0002797323
    -7.9687500000     0.0000533049     0.0002809816
    -7.9570312500     0.0000534721     0.0002822349
    -7.9453125000     0.0000536402     0.0002834920
    -7.9335937500     0.0000538090     0.0002847532
    -7.9218750000     0.0000539787     0.0002860183
    -7.9101562500     0.0000541492     0.0002872874
    -7.8984375000     0.0000543205     0.0002885606
    -7.8867187500     0.0000544926     0.0002898377
    -7.8750000000     0.0000546656     0.0002911190
    -7.8632812500     0.0000548394     0.0002924043
    -7.8515625000     0.0000550141     0.0002936937
    -7.8398437500     0.0000551896     0.0002949872
    -7.8281250000     0.0000553660     0.0002962848
    -7.8164062500     0.0000555432     0.0002975866
    -7.8046875000     0.0000557214     0.0002988926
    -7.7929687500     0.0000559004     0.0003002027
    -7.7812500000     0.0000560802     0.0003015171
    -7.7695312500     0.0000562610     0.0003028357
    -7.7578125000     0.0000564427     0.0003041586
    -7.7460937500     0.0000566252     0.0003054858
    -7.7343750000     0.0000568087     0.0003068172
    -7.7226562500     0.0000569931     0.0003081530
    -7.7109375000     0.0000571784     0.0003094931
    -7.6992187500     0.0000573646     0.0003108376
    -7.6875000000     0.0000575518     0.0003121865
    -7.6757812500     0.0000577399     0.0003135397
    -7.6640625000     0.0000579289     0.0003148975
    -7.6523437500     0.0000581189     0.0003162596
    -7.6406250000     0.0000583099     0.0003176263
    -7.6289062500     0.0000585018     0.0003189974
    -7.6171875000     0.0000586947     0.0003203731
    -7.6054687500     0.0000588886     0.0003217533
    -7.5937500000     0.0000590834     0.0003231380
    -7.5820312500     0.0000592793     0.0003245274
    -7.5703125000     0.0000594761     0.0003259213
    -7.5585937500     0.0000596740     0.0003273200
    -7.5468750000     0.0000598728     0.0003287232
    -7.5351562500     0.0000600727     0.0003301312
    -7.5234375000     0.0000602736     0.0003315438
    -7.5117187500     0.0000604756     0.0003329612
    -7.5000000000     0.0000606785     0.0003343834
    -7.4882812500     0.0000608826     0.0003358103
    -7.4765625000     0.0000610876     0.0003372421
    -7.4648437500     0.0000612938     0.0003386786
    -7.4531250000     0.0000615010     0.0003401201
    -7.4414062500     0.0000617093     0.0003415664
    -7.4296875000     0.0000619187     0.0003430176
    -7.4179687500     0.0000621292     0.0003444738
    -7.4062500000     0.0000623408     0.0003459349
    -7.3945312500     0.0000625534     0.0003474010
    -7.3828125000     0.0000627672     0.0003488721
    -7.3710937500     0.0000629822     0.0003503482
    -7.3593750000     0.0000631982     0.0003518294
    -7.3476562500     0.0000634154     0.0003533157
    -7.3359375000     0.0000636338     0.0003548071
    -7.3242187500     0.0000638533     0.0003563037
    -7.3125000000     0.0000640740     0.0003578054
    -7.3007812500     0.0000642959     0.0003593124
    -7.2890625000     0.0000645189     0.0003608245
    -7.2773437500     0.0000647431     0.0003623420
    -7.2656250000     0.0000649686     0.0003638647
    -7.2539062500     0.0000651952     0.0003653927
    -7.2421875000     0.0000654231     0.0003669260
    -7.2304687500     0.0000656522     0.0003684647
    -7.2187500000     0.0000658825     0.0003700089
    -7.2070312500     0.0000661141     0.0003715584
    -7.1953125000     0.0000663469     0.0003731134
    -7.1835937500     0.0000665810     0.0003746739
    -7.1718750000     0.0000668163     0.0003762399
    -7.1601562500     0.0000670530     0.0003778115
    -7.1484375000     0.0000672909     0.0003793886
    -7.1367187500     0.0000675302     0.0003809713
    -7.1250000000     0.0000677708     0.0003825597
    -7.1132812500     0.0000680126     0.0003841538
    -7.1015625000     0.0000682558     0.0003857535
    -7.0898437500     0.0000685004     0.0003873590
    -7.0781250000     0.0000687463     0.0003889702
    -7.0664062500     0.0000689936     0.0003905873
    -7.0546875000     0.0000692422     0.0003922101
    -7.0429687500     0.0000694923     0.0003938389
    -7.0312500000     0.0000697437     0.0003954735
    -7.0195312500     0.0000699965     0.0003971140
    -7.0078125000     0.0000702508     0.0003987605
    -6.9960937500     0.0000705064     0.0004004130
    -6.9843750000     0.0000707635     0.0004020715
    -6.9726562500     0.0000710221     0.0004037361
    -6.9609375000     0.0000712821     0.0004054068
    -6.9492187500     0.0000715436     0.0004070836
    -6.9375000000     0.0000718066     0.0004087666
    -6.9257812500     0.0000720710     0.0004104557
    -6.9140625000     0.0000723370     0.0004121511
    -6.9023437500     0.0000726045     0.0004138528
    -6.8906250000     0.0000728735     0.0004155608
    -6.8789062500     0.0000731441     0.0004172751
    -6.8671875000     0.0000734162     0.0004189958
    -6.8554687500     0.0000736899     0.0004207229
    -6.8437500000     0.0000739651     0.0004224564
    -6.8320312500     0.0000742420     0.0004241965
    -6.8203125000     0.0000745204     0.0004259431
    -6.8085937500     0.0000748005     0.0004276962
    -6.7968750000     0.0000750822     0.0004294559
    -6.7851562500     0.0000753655     0.0004312223
    -6.7734375000     0.0000756505     0.0004329954
    -6.7617187500     0.0000759372     0.0004347751
    -6.7500000000     0.0000762255     0.0004365617
    -6.7382812500     0.0000765156     0.0004383550
    -6.7265625000     0.0000768073     0.0004401552
    -6.7148437500     0.0000771008     0.0004419622
    -6.7031250000     0.0000773960     0.0004437762
    -6.6914062500     0.0000776930     0.0004455971
    -6.6796875000     0.0000779917     0.0004474251
    -6.6679687500     0.0000782922     0.0004492600
    -6.6562500000     0.0000785945     0.0004511021
    -6.6445312500     0.0000788986     0.0004529513
    -6.6328125000     0.0000792046     0.0004548076
    -6.6210937500     0.0000795123     0.0004566712
    -6.6093750000     0.0000798220     0.0004585420
    -6.5976562500     0.0000801335     0.0004604202
    -6.5859375000     0.0000804469     0.0004623056
    -6.5742187500     0.0000807621     0.0004641985
    -6.5625000000     0.0000810793     0.0004660988
    -6.5507812500     0.0000813985     0.0004680066
    -6.5390625000     0.0000817196     0.0004699219
    -6.5273437500     0.0000820426     0.0004718447
    -6.5156250000     0.0000823677     0.0004737752
    -6.5039062500     0.0000826947     0.0004757134
    -6.4921875000     0.0000830238     0.0004776593
    -6.4804687500     0.0000833548     0.0004796129
    -6.4687500000     0.0000836880     0.0004815743
    -6.4570312500     0.0000840232     0.0004835436
    -6.4453125000     0.0000843605     0.0004855208
    -6.4335937500     0.0000846999     0.0004875060
    -6.4218750000     0.0000850414     0.0004894991
    -6.4101562500     0.0000853851     0.0004915004
    -6.3984375000     0.0000857309     0.0004935097
    -6.3867187500     0.0000860789     0.0004955271
    -6.3750000000     0.0000864291     0.0004975528
    -6.3632812500     0.0000867815     0.0004995868
    -6.3515625000     0.0000871361     0.0005016290
    -6.3398437500     0.0000874930     0.0005036796
    -6.3281250000     0.0000878522     0.0005057387
    -6.3164062500     0.0000882137     0.0005078062
    -6.3046875000     0.0000885775     0.0005098822
    -6.2929687500     0.0000889436     0.0005119668
    -6.2812500000     0.0000893121     0.0005140601
    -6.2695312500     0.0000896829     0.0005161620
    -6.2578125000     0.0000900562     0.0005182727
    -6.2460937500     0.0000904318     0.0005203922
    -6.2343750000     0.0000908100     0.0005225206
    -6.2226562500     0.0000911905     0.0005246578
    -6.2109375000     0.0000915736     0.0005268041
    -6.1992187500     0.0000919592     0.0005289594
    -6.1875000000     0.0000923473     0.0005311238
    -6.1757812500     0.0000927379     0.0005332973
    -6.1640625000     0.0000931312     0.0005354801
    -6.1523437500     0.0000935270     0.0005376721
    -6.1406250000     0.0000939255     0.0005398735
    -6.1289062500     0.0000943266     0.0005420843
    -6.1171875000     0.0000947304     0.0005443045
    -6.1054687500     0.0000951369     0.0005465343
    -6.0937500000     0.0000955461     0.0005487737
    -6.0820312500     0.0000959580     0.0005510227
    -6.0703125000     0.0000963728     0.0005532814
    -6.0585937500     0.0000967903     0.0005555499
    -6.0468750000     0.0000972106     0.0005578283
    -6.0351562500     0.0000976339     0.0005601166
    -6.0234375000     0.0000980599     0.0005624149
    -6.0117187500     0.0000984889     0.0005647232
    -6.0000000000     0.0000989209     0.0005670417
    -5.9882812500     0.0000993558     0.0005693703
    -5.9765625000     0.0000997937     0.0005717092
    -5.9648437500     0.0001002346     0.0005740585
    -5.9531250000     0.0001006785     0.0005764181
    -5.9414062500     0.0001011255     0.0005787883
    -5.9296875000     0.0001015757     0.0005811690
    -5.9179687500     0.0001020290     0.0005835603
    -5.9062500000     0.0001024854     0.0005859623
    -5.8945312500     0.0001029451     0.0005883750
    -5.8828125000     0.0001034079     0.0005907987
    -5.8710937500     0.0001038741     0.0005932332
    -5.8593750000     0.0001043435     0.0005956788
    -5.8476562500     0.0001048162     0.0005981354
    -5.8359375000     0.0001052924     0.0006006032
    -5.8242187500     0.0001057719     0.0006030822
    -5.8125000000     0.0001062548     0.0006055726
    -5.8007812500     0.0001067412     0.0006080743
    -5.7890625000     0.0001072311     0.0006105875
    -5.7773437500     0.0001077245     0.0006131123
    -5.7656250000     0.0001082215     0.0006156488
    -5.7539062500     0.0001087221     0.0006181969
    -5.7421875000     0.0001092263     0.0006207569
    -5.7304687500     0.0001097342     0.0006233288
    -5.7187500000     0.0001102458     0.0006259127
    -5.7070312500     0.0001107611     0.0006285087
    -5.6953125000     0.0001112803     0.0006311168
    -5.6835937500     0.0001118033     0.0006337372
    -5.6718750000     0.0001123301     0.0006363699
    -5.6601562500     0.0001128609     0.0006390151
    -5.6484375000     0.0001133955     0.0006416728
    -5.6367187500     0.0001139342     0.0006443431
    -5.6250000000     0.0001144769     0.0006470262
    -5.6132812500     0.0001150237     0.0006497221
    -5.6015625000     0.0001155746     0.0006524309
    -5.5898437500     0.0001161297     0.0006551526
    -5.5781250000     0.0001166890     0.0006578875
    -5.5664062500     0.0001172525     0.0006606356
    -5.5546875000     0.0001178203     0.0006633971
    -5.5429687500     0.0001183924     0.0006661719
    -5.5312500000     0.0001189690     0.0006689602
    -5.5195312500     0.0001195499     0.0006717622
    -5.5078125000     0.0001201354     0.0006745778
    -5.4960937500     0.0001207253     0.0006774073
    -5.4843750000     0.0001213199     0.0006802508
    -5.4726562500     0.0001219191     0.0006831083
    -5.4609375000     0.0001225229     0.0006859799
    -5.4492187500     0.0001231315     0.0006888658
    -5.4375000000     0.0001237449     0.0006917661
    -5.4257812500     0.0001243631     0.0006946808
    -5.4140625000     0.0001249862     0.0006976102
    -5.4023437500     0.0001256143     0.0007005543
    -5.3906250000     0.0001262473     0.0007035132
    -5.3789062500     0.0001268854     0.0007064871
    -5.3671875000     0.0001275287     0.0007094760
    -5.3554687500     0.0001281770     0.0007124802
    -5.3437500000     0.0001288307     0.0007154996
    -5.3320312500     0.0001294896     0.0007185345
    -5.3203125000     0.0001301538     0.0007215850
    -5.3085937500     0.0001308235     0.0007246512
    -5.2968750000     0.0001314987     0.0007277332
    -5.2851562500     0.0001321794     0.0007308312
    -5.2734375000     0.0001328657     0.0007339452
    -5.2617187500     0.0001335576     0.0007370755
    -5.2500000000     0.0001342554     0.0007402221
    -5.2382812500     0.0001349589     0.0007433852
    -5.2265625000     0.0001356684     0.0007465649
    -5.2148437500     0.0001363836     0.0007497614
    -5.2031250000     0.0001371049     0.0007529748
    -5.1914062500     0.0001378324     0.0007562052
    -5.1796875000     0.0001385663     0.0007594529
    -5.1679687500     0.0001393069     0.0007627179
    -5.1562500000     0.0001400524     0.0007660004
    -5.1445312500     0.0001408045     0.0007693005
    -5.1328125000     0.0001415635     0.0007726184
    -5.1210937500     0.0001423291     0.0007759542
    -5.1093750000     0.0001431017     0.0007793081
    -5.0976562500     0.0001438818     0.0007826804
    -5.0859375000     0.0001446665     0.0007860710
    -5.0742187500     0.0001454585     0.0007894802
    -5.0625000000     0.0001462581     0.0007929081
    -5.0507812500     0.0001470653     0.0007963549
    -5.0390625000     0.0001478812     0.0007998209
    -5.0273437500     0.0001487085     0.0008033063
    -5.0156250000     0.0001495322     0.0008068109
    -5.0039062500     0.0001503651     0.0008103351
    -4.9921875000     0.0001512089     0.0008138791
    -4.9804687500     0.0001520649     0.0008174431
    -4.9687500000     0.0001529259     0.0008210273
    -4.9570312500     0.0001537849     0.0008246316
    -4.9453125000     0.0001546571     0.0008282564
    -4.9335937500     0.0001555389     0.0008319018
    -4.9218750000     0.0001564295     0.0008355682
    -4.9101562500     0.0001573290     0.0008392556
    -4.8984375000     0.0001582381     0.0008429643
    -4.8867187500     0.0001591604     0.0008466946
